,SRR4425715,SRR4425719,SRR4425713,SRR4425659,SRR4425662,SRR4425712,SRR4425660,SRR4425718,SRR4425710,SRR4425666,SRR4425714,SRR4425711,SRR4425661,SRR4425664,SRR4425663,SRR4425665
MEG_1525|Drugs|betalactams|Class_A_betalactamases|CARB,0,0,0,129,53,0,67,0,0,58,0,0,20,96,29,0
MEG_7317|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,38665,24848,39097,27746,36770,38705,22727,24652,28264,60523,35743,22719,28733,86768,50857,24111
MEG_3141|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|GLPF,115472,7705,15304,85213,84354,4975,50759,8130,63878,1043,52160,98573,72066,1339,684,550
MEG_796|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,3791,147,58,1818,2859,221,1349,115,1968,914,4382,7104,5264,1103,567,429
MEG_3200|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,51871,0,0,9462,9276,0,26160,0,28035,3629,44797,22783,4655,3673,2639,1867
MEG_7124|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,82546,8979,42282,31544,12662,22824,8937,14486,63965,3338,145712,80749,8644,3869,2069,1348
MEG_882|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,0,0,0,0,0,0,4210,0,0,0,5537,3146,1632
MEG_1007|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT9,210,0,0,73,0,0,66,0,345,0,2738,2020,26,0,0,0
MEG_3999|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|MNTP,93015,6331,12122,67135,60969,3986,39070,5913,55431,1083,44328,75916,60490,1523,839,636
MEG_3812|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFA,4734,154350,433587,26775,22831,322363,14607,190435,9913,24536,17369,2981,10338,25094,17028,8575
MEG_6878|Drugs|betalactams|Class_A_betalactamases|TEM,1092,90,1323,1390,1884,0,814,0,3875,198,1819,1085,986,187,76,69
MEG_4334|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXA,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,87
MEG_3114|Drugs|betalactams|Class_A_betalactamases|GES,0,0,0,0,0,0,0,0,0,2961,0,0,0,3560,1999,1209
MEG_3648|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|LSAE,229152,175,205,479407,342538,269,325464,237,159913,455944,201614,229612,278838,526964,181563,186462
MEG_764|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,1725,497,334,759,261,1253,552,168,2201,38,11875,6010,314,44,33,0
MEG_7173|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,140441,100212,201384,212111,228288,189841,174775,103003,82055,7721,183655,63339,195217,8859,5176,3225
MEG_1962|Drugs|betalactams|Class_C_betalactamases|CMY,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0
MEG_941|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,7424,1947,1366,3234,1232,4901,2435,730,8609,6774,49371,23091,1363,8184,4471,0
MEG_2938|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,0,158,0,0,0,105,68,61
MEG_7377|Drugs|Glycopeptides|VanC-type_resistance_protein|VANC,0,0,0,0,0,0,0,0,73,0,37,0,0,0,0,0
MEG_2736|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EMRY,135930,10640,28227,133478,119435,7797,81919,13596,108739,1593,80382,81163,108018,2009,1031,839
MEG_1879|Drugs|betalactams|Class_C_betalactamases|CMY,0,0,0,0,0,0,0,0,0,0,24,61,0,0,0,0
MEG_6052|Metals|Chromium_resistance|Chromium_resistance_protein|RECG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278
MEG_215|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,0,0,0,0,0,0,82,0,0,0,72,67,36
MEG_7084|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETH,53,0,0,467,535,58,728,37,103,0,803,129,174,0,0,0
MEG_1284|Drugs|betalactams|Class_C_betalactamases|BLAEC,15510,0,339,880,791,173,858,514,22371,76,10874,38898,0,86,62,67
MEG_364|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,8818,0,0,534,151,0,197,0,22895,549,41136,33987,75,517,230,203
MEG_6095|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0,0,164233,0,0,0,0,69604,0,0,0,0,0,0,0,0
MEG_322|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0
MEG_7183|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ,268979,7467018,22941910,6356542,5687420,20982171,3913254,12686215,1702855,48327,1969164,438544,4477363,58609,34831,26655
MEG_4129|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|NCZA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10924,6772
MEG_2454|Metals|Copper_resistance|Copper_resistance_protein|CUTA,63453,5270,10447,55567,51522,3571,34634,5444,55713,734,39581,75598,51590,891,506,451
MEG_6621|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,7499,51,319,424,169,189,955,172,1391,7556,2987,1608,4256,10254,5577,3066
MEG_1710|Metals|Chromium_resistance|Chromium_resistance_protein|CHRB1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0
MEG_3122|Drugs|betalactams|Class_A_betalactamases|GES,0,0,0,0,0,0,0,0,0,3574,0,0,0,4520,2664,1328
MEG_7683|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|VGA,0,0,0,8851,4264,714,2688,298,0,0,7940,3908,1411,0,0,0
MEG_2431|Drugs|betalactams|Class_A_betalactamases|CTX,0,0,0,0,239,0,0,0,0,0,0,0,0,0,0,0
MEG_3201|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,0,3535,0,0,0,4713,2737,1963
MEG_4771|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,688,0,0,0,761,418,308
MEG_5844|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|QACG,0,0,31,2018,150,14,0,0,0,2966,0,0,0,3680,2000,1048
MEG_7142|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,64200,9009,56637,10603,7768,20850,4493,14646,53780,3557,130174,93003,4971,3931,2059,1617
MEG_226|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,0,0,0,0,0,0,208,0,0,0,199,105,92
MEG_6098|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,70330,0,0,7227,0,0,0,0,45957,0,74818,43205,0,2125,0,0
MEG_3287|Biocides|Peroxide_resistance|Peroxide_resistance_stress_protein|IBPA,163885,9225,18293,98552,97374,6054,63408,10069,115708,1364,75520,136751,94950,1886,854,686
MEG_7085|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETH,61,0,0,314,533,64,883,0,112,0,728,149,154,0,0,0
MEG_6128|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,82537,0,0,17411,0,0,0,0,53290,7768,89231,53713,0,10619,6121,0
MEG_3113|Drugs|betalactams|Class_A_betalactamases|GES,0,0,0,0,0,0,0,0,0,2398,0,0,0,3056,1886,986
MEG_4840|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,220,0,0,0,298,154,90
MEG_1554|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CAT,0,0,0,0,0,134,0,0,0,8612,0,0,0,9166,5345,3207
MEG_6638|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,3331,0,188,238,107,141,573,126,844,4529,1607,1012,2179,5743,3168,1746
MEG_7836|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|YJAA,41729,2625,5453,12990,20438,736,8861,3237,26356,270,10962,16356,5208,269,138,123
MEG_938|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,2591,0,0,920,2360,0,871,0,1273,538,2435,3083,3055,565,323,248
MEG_3125|Drugs|betalactams|Class_A_betalactamases|GES,0,0,0,0,0,0,0,0,0,1285,0,0,0,1355,738,451
MEG_3237|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,0,15874,0,0,0,21369,12115,6698
MEG_1578|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,0,0,0,31,253,0,0,0,0,0,0,0,0,0,0,0
MEG_5395|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PAREF|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,0,0,13991,0,0,0,0,0
MEG_1087|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH6,15694,1534,1511,6204,2017,1279,2341,847,6674,34624,6850,5150,1581,42416,26749,12544
MEG_202|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,0,0,80,0,73,0,0,0,0,0,0,0,0
MEG_829|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,98,0,0,0,0,0,0,0,185,0,0,0,183,90,0
MEG_1878|Drugs|betalactams|Class_C_betalactamases|CMY,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0
MEG_2453|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_regulator|CUSS,314338,20442,32980,185561,178132,11005,107910,17502,190637,2198,118283,206626,182273,3163,1383,1249
MEG_809|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,1943,51,0,602,1006,68,499,47,729,547,1754,2599,1571,671,366,220
MEG_1518|Drugs|betalactams|Class_A_betalactamases|CARB,0,0,0,0,0,0,0,0,0,69,0,0,0,138,87,52
MEG_3895|Metals|Mercury_resistance|Mercury_resistance_protein|MERT,0,0,0,0,0,0,0,0,0,44,0,0,0,82,33,62
MEG_4677|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0
MEG_2499|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0,0,0,0,0,19,0,0,49,49,221,64,0,0,0,37
MEG_7462|Drugs|Glycopeptides|VanB-type_regulator|VANRB,0,0,0,44,72,0,45,0,0,69,0,0,339,47,42,46
MEG_347|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,311,0,115
MEG_2120|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|CPXAR,52642,3262,8061,34340,32385,2917,33406,3007,45600,602,27410,42740,61818,809,549,356
MEG_2450|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|CUSC,23641,2060,4116,21364,16093,1276,11265,1541,21900,414,12292,17710,18592,475,237,229
MEG_2814|Drugs|MLS|23S_rRNA_methyltransferases|ERMC,12289,0,0,0,0,423,0,0,20034,30,21157,13601,0,17,33,22
MEG_4073|Drugs|MLS|MLS_resistance_ABC_efflux_pumps|MSRD,731413,95500,341091,16694,14868,320328,11526,188378,276451,493176,229245,241837,4610,553079,323141,173069
MEG_5827|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|QACE,902,0,0,0,0,0,41,16,408,3719,1194,1236,67,4179,2179,1463
MEG_6622|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,4084,36,221,305,122,122,599,94,879,4753,1802,1099,2387,5918,3353,1778
MEG_6844|Drugs|betalactams|Class_A_betalactamases|TEM,280,0,216,327,707,0,188,0,750,30,360,177,360,0,0,0
MEG_3747|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|MDTB,469305,25813,39011,250517,228107,15259,136556,23062,258265,18469,157104,232006,229137,25427,13770,8448
MEG_2841|Drugs|MLS|23S_rRNA_methyltransferases|ERMQ,3645,4242,42127,21157,7251,31619,10857,23387,1823,236,283,459,2936,0,72,126
MEG_7017|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,1726,1466,1077,23767,8023,483,2646,1017,1393,1078,1485,642,4022,1381,682,409
MEG_3607|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUA,6124,0,0,926,2911,0,1133,0,13300,0,16631,8468,2144,0,0,0
MEG_7659|Drugs|betalactams|Class_A_betalactamases|VEB,0,0,0,0,0,0,0,0,0,92,0,0,0,90,60,36
MEG_7646|Drugs|betalactams|Class_A_betalactamases|VEB,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0
MEG_2481|Drugs|betalactams|Class_A_betalactamases|DES,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,0
MEG_2987|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSA,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0
MEG_3111|Drugs|betalactams|Class_A_betalactamases|GES,0,0,0,0,0,0,0,0,0,2886,0,0,0,3229,1931,1073
MEG_3952|Drugs|betalactams|Class_C_betalactamases|MIR,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0
MEG_2451|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|CUSF,101588,5847,12034,63952,55684,3689,39197,5880,73005,709,41219,73325,60543,1054,586,365
MEG_399|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ACRA,197761,12621,21943,121800,115553,7630,72960,10977,116133,1502,79846,140091,119300,2296,1086,972
MEG_6021|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRS,0,0,0,0,0,0,0,0,0,1353,0,0,0,2105,982,768
MEG_6743|Drugs|betalactams|Class_A_betalactamases|TEM,401,26,147,369,499,0,222,0,731,42,387,153,357,0,0,0
MEG_5396|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5063
MEG_6724|Drugs|betalactams|Class_A_betalactamases|TEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_1209|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|BCR,99093,6842,13133,70787,66791,4454,40278,6359,69170,1121,46273,79066,60324,1245,761,516
MEG_6146|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|RRSC|RequiresSNPConfirmation,11376,8407,2087,2131,1928,2633,2717,4637,4648,1873,3246,2067,1140,985,2693,3810
MEG_3826|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFA,12962,0,457,0,0,0,0,245,7247,12088,2644,8175,0,15469,8289,4275
MEG_6522|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|SME,0,0,0,0,0,0,0,0,0,33359,0,0,0,42585,26051,13745
MEG_2475|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_regulator|CZCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_1876|Drugs|betalactams|Class_C_betalactamases|CMY,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0
MEG_3824|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFA,113121,34556,105628,2212,2083,146717,1793,55337,78359,228000,44390,37017,0,267456,155579,79072
MEG_1471|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_regulator|BMR,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0
MEG_804|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,3299,149,46,1342,2144,147,995,92,1697,826,3723,7094,3830,972,529,360
MEG_2676|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,8889,497,624,3967,3905,245,2306,399,4693,0,3093,5308,3905,89,29,39
MEG_756|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT2-DPRIME,145,0,0,15,0,0,0,0,252,25,1206,802,0,18,17,0
MEG_2810|Drugs|MLS|23S_rRNA_methyltransferases|ERMC,141826,5979,20386,523,256,24684,425,9067,264480,62,609879,515175,211,150,21,93
MEG_1549|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CAT,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0
MEG_7141|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,49617,7655,36646,9067,6047,17627,3555,10412,36020,3201,89752,61264,3740,3730,1948,1434
MEG_6659|Drugs|betalactams|Class_A_betalactamases|TEM,131,0,0,108,99,0,47,0,153,0,119,0,74,0,0,0
MEG_843|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,2581,0,0,802,2264,89,755,69,1309,435,2353,2996,2959,531,302,197
MEG_7129|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,43015,17712,51817,11563,7174,53120,3964,19580,30198,13036,75192,49002,4761,15410,8466,5285
MEG_6862|Drugs|betalactams|Class_A_betalactamases|TEM,366,0,283,396,822,0,268,0,913,24,434,195,541,45,18,0
MEG_1726|Drugs|Multi-drug_resistance|MDR_23S_ribosomal_RNA_methyltransferase|CLBA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0
MEG_1618|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATB|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,0,366,0,0,0,320,234,173
MEG_6668|Drugs|betalactams|Class_A_betalactamases|TEM,368,0,0,302,819,0,0,0,913,130,479,0,487,153,82,0
MEG_7656|Drugs|betalactams|Class_A_betalactamases|VEB,0,0,0,0,0,0,0,0,0,72,0,0,0,58,27,28
MEG_972|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,3754,132,41,1818,2828,226,1279,82,2225,893,4405,8360,5244,1126,625,389
MEG_6899|Drugs|betalactams|Class_A_betalactamases|TEM,134,0,49,119,206,0,66,0,242,0,181,60,0,0,0,0
MEG_5005|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,3889,0,0,0,4477,2414,1539
MEG_3912|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MEXF,0,0,0,0,0,0,0,0,0,41816,0,0,0,52640,31642,17299
MEG_3078|Biocides|Acid_resistance|Acid_resistance_protein|GADB,177983,13360,22947,138474,120850,7949,70195,12104,104057,1558,65954,83969,102432,1906,894,816
MEG_3234|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,1265,0,0,0,0,0,0,0,673,0,1165,0,0,3440,0,1304
MEG_1791|Drugs|betalactams|Class_C_betalactamases|CMY,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0
MEG_69|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3-PRIME,0,0,0,0,0,0,0,0,0,264,0,0,0,328,168,127
MEG_7655|Drugs|betalactams|Class_A_betalactamases|VEB,0,0,0,0,0,0,0,0,0,105,0,0,0,123,58,47
MEG_3509|Drugs|betalactams|Class_A_betalactamases|KPC,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0
MEG_3072|Drugs|Fusidic_acid|Fusidic_acid_esterases|FUSF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_2686|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,8747,504,629,4031,3976,282,2359,346,4619,0,3113,5510,4012,92,0,0
MEG_856|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,46,973,0,157,0,71,1022,582,0,658,1123,776,395
MEG_7139|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,12709,6325,14959,2441,1658,19474,2665,6404,9424,37822,25083,15644,3053,44861,23272,16809
MEG_1975|Drugs|betalactams|Class_C_betalactamases|CMY,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0
MEG_6093|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0,0,89745,40588,0,103877,0,52136,0,149647,0,0,0,193092,121736,57032
MEG_1421|Drugs|betalactams|Class_A_betalactamases|BLAZ,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
MEG_2518|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,472,0,0,0,0,0,0,0,52,230,0,0,0,308,128,120
MEG_2524|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,49,0,0,42,342,0,42,0,0,97,47,222,0,86,53,48
MEG_2471|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|CZCP,0,0,0,0,0,0,0,0,0,1738,0,0,0,1779,1679,0
MEG_820|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,566,0,0,0,0,0,751,0,0,0,927,451,305
MEG_1743|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|CMED,2085,207,0,177,3522,0,185,302,18276,0,0,0,625,0,0,0
MEG_1082|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH4,6214,0,0,1874,741,0,723,0,7212,0,21863,13623,332,0,0,0
MEG_5851|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|QACL,13,14,0,113,111,0,63,0,34,27597,17,8,1296,34379,18162,11148
MEG_1282|Drugs|betalactams|Class_C_betalactamases|BLAEC,11208,601,2627,10389,7328,1025,8087,583,8473,87,8003,9289,1891,173,40,72
MEG_5375|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,4814,0,0,0,0,0,0,0,23351,0,3755,1617,0,0,0,0
MEG_3110|Drugs|betalactams|Class_A_betalactamases|GES,0,0,0,0,0,0,0,0,0,3678,0,0,0,4556,2619,1437
MEG_352|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,8309,0,0,516,160,0,160,0,20967,449,37664,29716,0,451,229,223
MEG_6907|Drugs|betalactams|Class_A_betalactamases|TEM,0,0,0,51,0,0,0,0,113,0,0,0,0,0,0,0
MEG_1951|Drugs|betalactams|Class_C_betalactamases|CMY,0,0,0,0,0,0,0,0,0,79,0,0,0,61,46,0
MEG_395|Drugs|betalactams|Class_A_betalactamases|ACI,182,208773,655392,529488,386855,578478,267830,199533,142,1655,146,119,149471,1898,1255,916
MEG_6609|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,5121,160,75,428,1900,375,365,51,5348,30825,23211,17538,918,39475,22505,11068
MEG_3206|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,16290,56582,43100,0,0,0,46499,22944
MEG_7154|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,63449,195861,803926,259046,241363,399973,216233,334850,104607,36075,45079,19091,155419,38971,22129,14039
MEG_6805|Drugs|betalactams|Class_A_betalactamases|TEM,336,0,150,389,627,0,178,0,634,0,409,153,319,44,0,0
MEG_3093|Drugs|betalactams|Class_A_betalactamases|GES,0,0,0,0,0,0,0,0,0,3092,0,0,0,3562,2089,1105
MEG_4777|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,2523,0,0,0,3251,1792,950
MEG_7176|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,88150,126017,242619,312813,363179,189653,277744,110542,131510,11858,69957,20407,222995,13187,7718,4607
MEG_5349|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,0,474,0,0,0,420,0,491,0,0,0,0,0,0,0,0
MEG_276|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,0,0,0,0,0,0,129,0,0,0,181,90,49
MEG_3591|Drugs|Lipopeptides|Daptomycin-resistant_mutant|LIAFSR|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_1006|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT9,128,0,0,108,0,0,0,0,552,0,135,388,0,0,0,0
MEG_906|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,100,0,0,0,0,0,0,0,200,0,0,0,247,102,126
MEG_3604|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUA,234,0,0,43,13,0,33,0,194,0,364,0,0,0,0,0
MEG_2918|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|FLOR,394,759,1287,0,76,747,23,413,0,292,0,511,0,318,224,114
MEG_5842|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|QACG,0,0,75,8049,703,34,5,21,5,6600,0,0,0,8140,4570,2327
MEG_6759|Drugs|betalactams|Class_A_betalactamases|TEM,523,0,521,608,1505,0,386,0,1502,60,775,371,924,105,28,0
MEG_7134|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,65292,8900,61161,7068,5756,17376,3399,15135,56711,2822,127693,95515,3989,3162,1670,1347
MEG_1277|Drugs|betalactams|Class_C_betalactamases|BLAEC,5719,0,1172,2789,2837,0,8599,530,12113,0,10183,21874,23188,205,103,109
MEG_818|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,0,0,0,0,0,0,4346,0,0,0,5476,3713,1310
MEG_965|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,440,54,24,245,224,0,224,62,281,30909,1232,657,392,37158,21201,11708
MEG_4173|Metals|Nickel_resistance|Nickel_ABC_efflux_pumps|NIKE,99735,6806,12802,80058,71294,4548,40479,7408,56453,945,39649,65221,60458,1134,531,508
MEG_3857|Metals|Mercury_resistance|Mercury_resistance_protein|MERC,100,162,0,30,328,0,135,0,119,510,182,851,150,534,573,310
MEG_4036|Drugs|MLS|Macrolide_phosphotransferases|MPHC,1050,0,0,0,0,0,0,0,1016,0,1215,553,0,0,0,0
MEG_373|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MATE_efflux_pumps|ABEM,0,0,0,0,0,0,0,0,0,194,0,0,0,187,116,74
MEG_4758|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,246,0,0,0,392,240,160
MEG_3854|Metals|Mercury_resistance|Mercury_resistance_protein|MERB,0,0,0,0,0,0,0,0,0,108,0,0,0,81,104,45
